payment_id,order_id,payment_method,payment_status,payment_date,payment_amount
460,460,bank_transfer,paid,2023-06-20 04:12:14,16523.41
461,461,apple_pay,paid,2023-06-01 20:16:37,6081.51
462,462,bank_transfer,paid,2023-06-30 08:17:42,4046.19
463,463,apple_pay,paid,2023-06-26 05:10:23,9894.36
464,464,paypal,paid,2023-06-23 20:21:13,10962.61
465,465,paypal,paid,2023-06-08 06:29:55,12836.33
466,466,apple_pay,failed,2023-06-20 09:15:39,14347.35
467,467,google_pay,failed,2023-06-06 18:03:30,404.9
468,468,apple_pay,paid,2023-06-30 17:01:35,4470.67
469,469,bank_transfer,paid,2023-06-28 17:47:37,3983.05
470,470,bank_transfer,paid,2023-06-10 16:54:42,4589.43
471,471,google_pay,paid,2023-06-21 04:28:43,7338.92
472,472,bank_transfer,paid,2023-06-25 08:12:14,5246.52
473,473,credit_card,paid,2023-06-10 15:46:03,7308.21
474,474,bank_transfer,paid,2023-06-23 04:57:58,10497.86
475,475,credit_card,paid,2023-06-09 06:12:04,10259.78
476,476,credit_card,paid,2023-06-24 21:37:43,3591.14
477,477,paypal,paid,2023-06-27 23:05:18,7386.46
478,478,paypal,paid,2023-06-03 19:58:40,1188.63
479,479,google_pay,paid,2023-06-11 03:04:45,2689.2
480,480,credit_card,paid,2023-06-08 03:31:47,2953.05
481,481,google_pay,paid,2023-06-21 04:39:17,9321.63
482,482,bank_transfer,failed,2023-07-01 13:13:23,8903.7
483,483,bank_transfer,paid,2023-06-03 01:24:55,1716.06
484,484,google_pay,paid,2023-06-18 08:26:55,5748.84
485,485,paypal,paid,2023-06-23 01:08:14,5314.61
486,486,paypal,paid,2023-06-21 13:02:00,8911.24
487,487,credit_card,paid,2023-06-30 01:50:59,2855.99
488,488,paypal,paid,2023-07-02 14:21:15,4316.62
489,489,paypal,paid,2023-06-19 15:35:59,8226.8
490,490,google_pay,paid,2023-06-29 23:28:16,9354.2
491,491,apple_pay,pending,2023-07-01 01:00:53,8332.74
492,492,apple_pay,paid,2023-06-09 18:48:17,1626.48
493,493,apple_pay,paid,2023-06-05 00:37:57,11534.44
494,494,paypal,paid,2023-06-28 06:55:58,2615.94
495,495,google_pay,failed,2023-06-01 19:17:05,4306.41
496,496,google_pay,paid,2023-06-30 21:24:11,2703.09
497,497,paypal,paid,2023-06-12 21:34:58,1987.8
498,498,credit_card,paid,2023-06-05 02:18:10,3947.36
499,499,credit_card,paid,2023-06-30 10:24:38,1669.08
500,500,paypal,paid,2023-06-17 16:19:34,1416.95
501,501,apple_pay,paid,2023-06-21 12:05:38,4278.87
502,502,credit_card,refunded,2023-06-14 17:45:43,2443.98
503,503,credit_card,paid,2023-06-26 00:37:39,7899.11
504,504,credit_card,paid,2023-06-26 00:53:15,1394.52
505,505,credit_card,paid,2023-06-16 16:27:21,11119.46
506,506,credit_card,pending,2023-06-04 06:07:25,4887.52
507,507,paypal,pending,2023-06-13 21:33:46,2287.55
508,508,google_pay,paid,2023-06-28 16:49:58,6628.78
509,509,paypal,paid,2023-06-08 19:31:26,4791.1
510,510,apple_pay,paid,2023-06-15 22:55:56,7130.26
511,511,apple_pay,paid,2023-06-13 19:30:26,9929.3
512,512,apple_pay,paid,2023-06-14 19:59:21,1797.39
513,513,paypal,failed,2023-06-23 09:39:28,6969.01
514,514,paypal,paid,2023-06-10 16:29:35,8633.83
515,515,apple_pay,failed,2023-06-03 13:28:35,3013.29
516,516,credit_card,paid,2023-06-16 12:49:46,4648.74
517,517,credit_card,paid,2023-06-02 01:57:56,8108.21
518,518,credit_card,pending,2023-06-15 12:46:47,8345.12
519,519,credit_card,refunded,2023-06-28 06:09:16,1722.92
520,520,paypal,paid,2023-06-05 03:18:25,10814.52
521,521,bank_transfer,paid,2023-06-12 08:43:13,2173.65
522,522,credit_card,paid,2023-06-08 06:39:40,6648.61
523,523,google_pay,paid,2023-06-23 01:13:30,5148.96
524,524,google_pay,failed,2023-06-16 16:28:22,4028.97
525,525,paypal,paid,2023-06-13 21:20:28,6939.96
526,526,apple_pay,paid,2023-06-05 20:29:57,1455.45
527,527,paypal,paid,2023-06-02 23:00:09,2525.2
528,528,apple_pay,paid,2023-06-26 23:45:03,7888.79
529,529,bank_transfer,paid,2023-06-17 00:30:29,13150.52
530,530,apple_pay,paid,2023-06-17 04:56:43,10540.27
531,531,paypal,paid,2023-06-21 04:46:43,6366.74
532,532,credit_card,pending,2023-06-25 02:12:49,2466.53
533,533,apple_pay,pending,2023-06-01 15:44:18,11100.4
534,534,paypal,paid,2023-06-15 11:01:32,6414.79
535,535,credit_card,pending,2023-06-24 18:22:31,4687.26
536,536,paypal,paid,2023-06-14 16:57:45,6289.57
537,537,bank_transfer,paid,2023-06-11 13:54:56,5378.75
538,538,paypal,paid,2023-06-05 11:01:35,2178.67
539,539,credit_card,paid,2023-07-01 19:24:38,1992.79
540,540,google_pay,paid,2023-06-08 13:35:28,1976.97
541,541,paypal,pending,2023-06-13 14:56:38,1443.53
542,542,bank_transfer,paid,2023-06-14 13:05:15,16378.2
543,543,apple_pay,paid,2023-06-23 07:13:43,10681.3
544,544,google_pay,paid,2023-06-26 07:06:25,3786.8
545,545,paypal,paid,2023-06-20 04:57:42,4213.31
546,546,bank_transfer,paid,2023-06-28 13:10:11,7491.41
547,547,credit_card,paid,2023-06-11 04:35:53,7834.74
548,548,credit_card,paid,2023-06-19 22:12:36,1579.66
549,549,paypal,failed,2023-06-15 17:03:55,207.61
550,550,apple_pay,paid,2023-06-18 22:35:53,7827.68
551,551,google_pay,paid,2023-06-26 16:25:42,405.12
552,552,bank_transfer,paid,2023-06-28 14:40:12,2993.86
553,553,apple_pay,paid,2023-06-13 13:56:50,5340.31
554,554,google_pay,paid,2023-06-08 22:41:19,6622.66
555,555,apple_pay,paid,2023-06-08 10:47:55,10781.65
556,556,apple_pay,paid,2023-06-06 22:55:42,11551.95
557,557,google_pay,paid,2023-06-02 22:01:48,4678.35
558,558,credit_card,paid,2023-06-28 19:03:29,14755.72
559,559,bank_transfer,paid,2023-06-05 16:35:22,2426.26
560,560,apple_pay,paid,2023-07-01 01:38:16,6301.66
561,561,bank_transfer,paid,2023-06-15 19:24:57,10218.85
562,562,apple_pay,paid,2023-06-21 18:02:51,1392.85
563,563,bank_transfer,pending,2023-06-13 15:14:44,8594.58
564,564,google_pay,failed,2023-06-14 02:46:46,2764.36
565,565,google_pay,paid,2023-07-01 23:27:36,6644.87
566,566,google_pay,paid,2023-07-01 11:45:46,884.34
567,567,credit_card,paid,2023-06-12 17:42:18,2641.07
568,568,bank_transfer,paid,2023-06-27 02:28:24,15483.7
569,569,google_pay,paid,2023-06-30 00:42:37,1570.02
570,570,google_pay,paid,2023-06-13 13:51:04,3216.6
571,571,apple_pay,paid,2023-06-05 23:35:15,1116.16
572,572,apple_pay,paid,2023-06-07 11:32:43,3565.83
573,573,apple_pay,pending,2023-06-21 02:56:13,2437.74
574,574,google_pay,paid,2023-06-02 22:41:49,8359.89
575,575,credit_card,paid,2023-06-28 19:06:15,3013.95
576,576,apple_pay,paid,2023-06-08 07:50:15,7464.55
577,577,apple_pay,pending,2023-06-15 23:32:37,7849.33
578,578,paypal,paid,2023-06-14 18:17:35,3007.32
579,579,apple_pay,failed,2023-06-13 06:48:07,5875.43
580,580,apple_pay,paid,2023-06-25 22:51:07,5199.28
581,581,apple_pay,paid,2023-06-13 02:13:29,6410.26
582,582,bank_transfer,paid,2023-06-11 03:07:04,566.54
583,583,apple_pay,paid,2023-06-21 01:34:47,5693.96
584,584,paypal,pending,2023-06-01 19:34:14,1862.44
585,585,google_pay,paid,2023-06-05 02:41:10,7679.04
586,586,google_pay,paid,2023-06-19 01:17:30,4705.23
587,587,google_pay,pending,2023-06-12 19:28:33,10510.97
588,588,bank_transfer,paid,2023-06-20 11:34:42,551.32
589,589,paypal,paid,2023-06-15 08:53:06,8248.41
590,590,apple_pay,pending,2023-06-19 13:33:54,9783.94
591,591,credit_card,paid,2023-06-27 00:12:26,1923.09
592,592,google_pay,pending,2023-06-28 14:15:30,9063.98
593,593,paypal,pending,2023-06-07 05:54:17,1935.04
594,594,credit_card,paid,2023-06-18 18:40:47,13241.22
595,595,bank_transfer,paid,2023-06-19 17:20:14,1846.24
596,596,credit_card,paid,2023-06-24 08:19:23,1416.03
597,597,paypal,paid,2023-06-11 20:48:59,12067.57
598,598,bank_transfer,pending,2023-06-07 09:54:17,6433.39
599,599,credit_card,paid,2023-06-28 13:09:42,6682.1
600,600,bank_transfer,paid,2023-06-15 04:00:39,2724.83
601,601,apple_pay,paid,2023-06-22 15:03:32,1655.76
602,602,credit_card,paid,2023-06-20 10:11:02,7820.15
603,603,paypal,failed,2023-06-08 07:43:01,9261.48
604,604,google_pay,pending,2023-06-27 12:43:33,8403.76
605,605,google_pay,paid,2023-06-24 09:32:27,6367.06
606,606,paypal,paid,2023-06-15 08:13:21,8462.72
607,607,bank_transfer,paid,2023-06-11 07:13:20,6655.07
608,608,google_pay,pending,2023-07-01 11:18:47,18028.79
609,609,apple_pay,paid,2023-06-04 09:39:28,4636.52
610,610,google_pay,refunded,2023-06-02 19:21:04,13341.86
611,611,credit_card,paid,2023-06-30 15:27:36,7489.31
612,612,paypal,paid,2023-06-27 20:27:04,9513.71
613,613,credit_card,paid,2023-06-26 16:40:26,6669.86
614,614,google_pay,pending,2023-06-07 07:35:36,1793.69
615,615,google_pay,paid,2023-06-07 14:31:29,5508.4
616,616,bank_transfer,paid,2023-06-14 18:47:45,10111.55
617,617,bank_transfer,paid,2023-06-23 20:56:08,9645.54
618,618,apple_pay,paid,2023-06-09 14:53:32,4660.33
619,619,paypal,paid,2023-06-28 17:01:55,6265.1
620,620,google_pay,paid,2023-06-04 18:45:02,816.52
621,621,credit_card,paid,2023-06-12 02:16:21,4375.4
622,622,google_pay,paid,2023-06-30 08:47:05,4743.14
623,623,credit_card,paid,2023-06-28 13:05:05,4706.67
624,624,credit_card,failed,2023-06-19 06:42:00,13795.31
625,625,apple_pay,pending,2023-06-11 05:10:44,3029.76
626,626,paypal,pending,2023-06-28 15:20:17,8925.37
627,627,paypal,paid,2023-06-21 01:16:29,5071.07
628,628,paypal,paid,2023-06-28 10:05:34,7781.06
629,629,credit_card,failed,2023-06-27 21:22:13,13157.27
630,630,credit_card,paid,2023-07-02 03:35:24,6683.19
631,631,credit_card,refunded,2023-06-29 03:12:16,1302.57
632,632,credit_card,paid,2023-06-28 06:47:59,5602.72
633,633,apple_pay,paid,2023-06-04 08:18:00,1025.17
634,634,bank_transfer,failed,2023-06-27 00:20:29,11930.55
635,635,bank_transfer,pending,2023-06-12 22:03:26,10648.29
636,636,bank_transfer,paid,2023-06-28 15:07:25,10470.92
637,637,apple_pay,paid,2023-06-24 02:00:22,5907.02
638,638,bank_transfer,paid,2023-06-24 22:16:51,2682.45
639,639,bank_transfer,failed,2023-06-23 03:56:59,3433.46
640,640,google_pay,paid,2023-06-03 11:50:22,8642.71
641,641,google_pay,paid,2023-06-15 18:16:13,6878.3
642,642,apple_pay,paid,2023-06-23 12:26:41,2674.44
643,643,credit_card,paid,2023-06-29 02:17:42,1154.73
644,644,apple_pay,paid,2023-06-26 15:46:16,7177.35
645,645,google_pay,paid,2023-06-10 17:08:35,786.96
646,646,google_pay,paid,2023-06-24 22:31:00,7955.67
647,647,apple_pay,paid,2023-06-25 22:33:13,7071.53
648,648,bank_transfer,paid,2023-06-03 01:25:17,4152.99
649,649,credit_card,paid,2023-06-13 13:12:05,8526.71
650,650,credit_card,paid,2023-06-14 17:56:59,8466.19
651,651,google_pay,paid,2023-06-21 10:28:33,659.01
652,652,paypal,paid,2023-06-09 00:05:48,591.61
653,653,google_pay,pending,2023-06-14 08:35:03,6988.85
654,654,google_pay,failed,2023-06-04 01:55:14,8182.37
655,655,google_pay,paid,2023-06-06 07:02:39,6067.39
656,656,bank_transfer,paid,2023-06-06 20:33:52,2188.15
657,657,paypal,paid,2023-06-23 07:29:21,1016.52
658,658,google_pay,paid,2023-06-17 17:18:47,8908.37
659,659,bank_transfer,paid,2023-06-21 11:21:13,9989.53
660,660,google_pay,paid,2023-06-26 13:37:57,3168.47
661,661,apple_pay,paid,2023-06-28 16:51:36,318.0
662,662,paypal,paid,2023-06-10 19:22:13,6954.73
663,663,google_pay,paid,2023-06-16 17:11:22,17235.29
664,664,paypal,paid,2023-06-18 18:23:22,9875.5
665,665,bank_transfer,paid,2023-06-25 02:50:40,6992.95
666,666,credit_card,paid,2023-06-27 23:15:18,5716.43
667,667,bank_transfer,paid,2023-06-28 08:06:01,9461.04
668,668,credit_card,pending,2023-06-25 18:37:51,6318.28
669,669,paypal,paid,2023-06-05 10:34:34,638.17
670,670,credit_card,paid,2023-06-03 23:29:58,903.82
671,671,google_pay,paid,2023-06-25 22:00:42,1745.2
672,672,paypal,paid,2023-06-23 01:15:57,9794.24
673,673,google_pay,paid,2023-06-23 22:20:55,3526.56
674,674,bank_transfer,paid,2023-06-27 15:55:19,4890.57
675,675,google_pay,pending,2023-06-18 14:51:49,4437.6
676,676,bank_transfer,paid,2023-06-23 23:13:28,2315.06
677,677,google_pay,paid,2023-06-03 08:42:33,3688.37
678,678,apple_pay,pending,2023-06-03 03:36:00,5012.3
679,679,bank_transfer,paid,2023-06-05 16:09:02,15802.28
680,680,credit_card,paid,2023-06-21 07:05:25,5232.76
681,681,google_pay,paid,2023-06-21 07:14:19,1658.96
682,682,paypal,paid,2023-06-05 03:25:34,6834.99
683,683,credit_card,paid,2023-06-16 09:47:59,8897.83
684,684,credit_card,paid,2023-06-30 05:54:05,7504.15
685,685,bank_transfer,paid,2023-06-03 20:21:23,16085.81
686,686,google_pay,paid,2023-07-01 17:57:36,4201.21
687,687,paypal,paid,2023-06-14 22:16:07,8070.42
688,688,apple_pay,paid,2023-06-09 21:14:14,5676.92
689,689,bank_transfer,paid,2023-06-14 13:54:21,3812.85
690,690,google_pay,paid,2023-06-15 22:06:06,10060.54
691,691,paypal,paid,2023-06-23 09:48:13,11842.48
692,692,paypal,paid,2023-06-27 03:56:28,5612.58
693,693,paypal,paid,2023-06-02 23:48:15,12487.6
694,694,google_pay,paid,2023-06-13 08:50:25,9182.57
695,695,google_pay,paid,2023-06-19 02:15:30,5881.94
696,696,apple_pay,paid,2023-06-11 14:33:51,9497.54
697,697,google_pay,paid,2023-06-24 23:08:10,1763.75
698,698,apple_pay,paid,2023-06-20 01:42:08,9318.49
699,699,credit_card,paid,2023-06-10 08:27:00,2366.46
700,700,bank_transfer,pending,2023-06-23 01:09:01,4235.31
701,701,credit_card,paid,2023-06-09 22:25:17,961.0
702,702,google_pay,paid,2023-06-24 00:28:16,4123.23
703,703,paypal,paid,2023-06-08 20:00:36,8007.5
704,704,credit_card,paid,2023-06-10 01:42:34,556.9
705,705,paypal,paid,2023-06-23 16:01:39,8581.17
706,706,apple_pay,paid,2023-06-20 17:21:34,494.86
707,707,credit_card,paid,2023-06-07 14:57:50,5708.0
708,708,bank_transfer,failed,2023-06-06 21:41:36,5698.72
709,709,bank_transfer,paid,2023-06-30 09:39:57,1927.5
710,710,google_pay,paid,2023-06-28 11:39:58,4332.86
711,711,paypal,paid,2023-06-04 14:18:00,4315.91
712,712,bank_transfer,paid,2023-06-30 05:14:26,3262.5
713,713,apple_pay,paid,2023-06-02 02:40:04,9754.59
714,714,apple_pay,failed,2023-06-02 00:10:27,7567.08
715,715,apple_pay,paid,2023-06-15 17:55:53,8160.61
716,716,paypal,paid,2023-06-03 19:27:28,5134.39
717,717,paypal,paid,2023-06-24 01:11:32,7159.94
718,718,bank_transfer,paid,2023-06-10 02:57:53,1871.18
719,719,paypal,paid,2023-06-08 13:52:29,454.92
720,720,credit_card,paid,2023-06-05 07:22:20,258.42
721,721,apple_pay,paid,2023-06-29 22:52:43,6741.96
722,722,bank_transfer,paid,2023-06-05 07:52:46,3951.23
723,723,paypal,paid,2023-06-30 08:27:51,16222.53
724,724,google_pay,paid,2023-06-13 01:18:09,9591.9
725,725,apple_pay,failed,2023-06-25 20:46:06,13076.17
726,726,google_pay,paid,2023-06-19 15:45:34,6806.59
727,727,paypal,failed,2023-06-18 06:00:30,2851.79
728,728,google_pay,paid,2023-06-13 14:18:01,717.88
729,729,apple_pay,paid,2023-06-21 20:23:06,5166.07
730,730,credit_card,paid,2023-06-16 02:04:55,8749.64
731,731,apple_pay,failed,2023-06-09 00:59:09,4279.81
732,732,paypal,paid,2023-06-26 13:01:43,6846.59
733,733,paypal,pending,2023-06-28 20:21:20,6706.92
734,734,credit_card,paid,2023-06-30 04:25:40,4866.95
735,735,paypal,paid,2023-06-11 19:59:14,7553.34
736,736,bank_transfer,paid,2023-06-12 17:33:38,3398.69
737,737,paypal,pending,2023-06-15 10:11:23,11936.04
738,738,google_pay,paid,2023-06-20 05:31:33,8267.38
739,739,paypal,paid,2023-06-11 14:09:00,5053.06
740,740,google_pay,paid,2023-06-09 18:53:53,1577.38
741,741,paypal,paid,2023-06-06 10:48:15,5433.89
742,742,credit_card,paid,2023-06-05 21:46:31,674.35
743,743,bank_transfer,paid,2023-06-21 22:19:00,8404.89
744,744,apple_pay,failed,2023-06-13 09:00:36,7319.23
745,745,paypal,paid,2023-06-05 18:29:20,3623.04
746,746,bank_transfer,paid,2023-06-21 10:58:33,3532.96
747,747,credit_card,paid,2023-06-03 05:53:24,10980.73
748,748,google_pay,paid,2023-06-11 13:50:06,5329.28
749,749,apple_pay,paid,2023-06-18 07:29:00,1231.0
750,750,apple_pay,paid,2023-06-29 19:41:30,2361.84
751,751,google_pay,paid,2023-06-07 20:17:18,10531.57
752,752,google_pay,paid,2023-06-10 14:06:30,2430.37
753,753,google_pay,refunded,2023-06-22 00:22:13,10927.14
754,754,bank_transfer,paid,2023-06-27 16:54:33,4632.57
755,755,credit_card,paid,2023-06-19 13:50:07,6244.17
756,756,google_pay,paid,2023-06-02 22:44:51,3478.16
757,757,google_pay,paid,2023-06-22 02:20:23,2916.04
758,758,apple_pay,paid,2023-06-13 23:08:38,12389.28
759,759,google_pay,paid,2023-06-27 22:39:40,105.85
760,760,bank_transfer,pending,2023-06-18 11:42:24,6313.17
761,761,credit_card,paid,2023-06-24 21:04:38,4811.7
762,762,bank_transfer,paid,2023-06-25 14:52:18,1730.77
763,763,paypal,paid,2023-06-09 10:32:12,5638.35
764,764,google_pay,paid,2023-06-28 07:51:29,11625.39
765,765,paypal,paid,2023-06-15 12:46:34,1679.82
766,766,credit_card,paid,2023-06-25 06:01:20,2876.6
767,767,apple_pay,paid,2023-06-17 22:59:39,2920.65
768,768,bank_transfer,paid,2023-06-02 02:09:12,636.71
769,769,credit_card,paid,2023-06-26 00:46:29,7668.73
770,770,paypal,paid,2023-06-14 00:00:13,6350.74
771,771,paypal,failed,2023-06-02 16:25:15,4972.36
772,772,google_pay,paid,2023-06-21 15:14:45,6201.75
773,773,bank_transfer,paid,2023-06-17 23:53:43,3366.9
774,774,paypal,paid,2023-06-01 16:23:56,2273.37
775,775,credit_card,paid,2023-06-02 14:13:26,3000.98
776,776,apple_pay,paid,2023-06-23 06:56:52,9761.35
777,777,credit_card,paid,2023-06-15 19:24:53,3495.13
778,778,paypal,paid,2023-06-02 02:43:34,4512.81
779,779,credit_card,paid,2023-06-05 14:22:00,5016.72
780,780,credit_card,paid,2023-06-08 13:41:28,6155.2
781,781,credit_card,paid,2023-06-07 01:20:32,9087.2
782,782,bank_transfer,paid,2023-07-01 11:57:51,6941.92
783,783,apple_pay,paid,2023-06-27 08:36:26,10591.9
784,784,credit_card,paid,2023-06-12 21:06:05,7073.87
785,785,paypal,pending,2023-06-16 11:47:04,5736.91
786,786,google_pay,pending,2023-06-06 03:58:59,1545.1
787,787,apple_pay,paid,2023-06-22 11:56:53,20151.61
788,788,paypal,failed,2023-06-20 22:54:50,7315.81
789,789,bank_transfer,paid,2023-06-13 21:49:59,4887.54
790,790,credit_card,failed,2023-06-09 06:33:21,6863.36
791,791,credit_card,paid,2023-06-14 19:33:19,1329.81
792,792,apple_pay,paid,2023-06-05 10:40:55,3291.58
793,793,credit_card,paid,2023-06-24 19:32:20,852.49
794,794,bank_transfer,paid,2023-07-01 12:51:25,6480.71
795,795,credit_card,paid,2023-06-27 21:21:56,2367.38
796,796,apple_pay,paid,2023-06-10 08:59:59,11938.38
797,797,google_pay,paid,2023-06-05 01:10:55,19073.64
798,798,apple_pay,paid,2023-06-16 01:45:21,7148.62
799,799,bank_transfer,failed,2023-06-25 11:25:36,5253.46
800,800,google_pay,paid,2023-06-13 00:01:25,6002.19
801,801,google_pay,pending,2023-06-25 19:35:41,7797.93
802,802,credit_card,paid,2023-06-04 02:54:21,336.19
803,803,apple_pay,paid,2023-06-22 10:28:47,1873.12
804,804,apple_pay,paid,2023-06-30 03:59:09,3151.99
805,805,credit_card,paid,2023-06-16 18:26:23,5949.24
806,806,google_pay,paid,2023-06-23 04:58:52,7390.76
807,807,apple_pay,paid,2023-06-16 22:27:05,9161.76
808,808,credit_card,paid,2023-06-02 16:21:12,9731.07
809,809,google_pay,paid,2023-06-30 18:56:11,3879.52
810,810,paypal,pending,2023-06-02 12:07:30,3567.39
811,811,credit_card,paid,2023-06-18 21:23:46,8345.76
812,812,credit_card,paid,2023-06-24 07:00:23,8567.07
813,813,google_pay,paid,2023-06-13 19:50:38,11063.77
814,814,paypal,paid,2023-06-10 07:25:18,2237.93
815,815,google_pay,failed,2023-06-09 09:50:27,12276.61
816,816,google_pay,paid,2023-06-26 00:33:32,6574.15
817,817,google_pay,refunded,2023-06-27 03:20:09,1209.72
818,818,paypal,paid,2023-06-14 16:55:04,10678.97
819,819,bank_transfer,paid,2023-06-08 22:17:44,331.21
820,820,google_pay,paid,2023-07-02 01:00:21,3874.84
821,821,apple_pay,paid,2023-06-17 13:16:38,5511.25
822,822,apple_pay,paid,2023-06-16 20:31:21,6729.76
823,823,apple_pay,paid,2023-06-11 22:17:21,7326.75
824,824,bank_transfer,paid,2023-06-08 16:29:21,7392.39
825,825,google_pay,paid,2023-06-13 05:35:51,1525.96
826,826,credit_card,pending,2023-06-03 11:45:08,9159.53
827,827,paypal,paid,2023-06-16 06:41:10,8579.6
828,828,credit_card,pending,2023-06-03 06:26:04,8155.55
829,829,apple_pay,pending,2023-07-01 10:10:40,7413.06
830,830,paypal,paid,2023-06-19 03:58:59,7607.58
831,831,apple_pay,paid,2023-06-29 01:10:52,7468.41
832,832,google_pay,paid,2023-06-24 08:49:21,10586.94
833,833,apple_pay,paid,2023-06-14 09:45:23,5562.69
834,834,bank_transfer,paid,2023-06-09 20:40:42,8079.0
835,835,apple_pay,refunded,2023-06-25 16:43:14,9119.76
836,836,apple_pay,paid,2023-06-29 23:29:14,8039.94
837,837,google_pay,paid,2023-06-20 17:44:10,3361.69
838,838,credit_card,paid,2023-06-22 09:10:26,2440.28
839,839,paypal,paid,2023-06-29 05:09:34,6717.97
840,840,apple_pay,paid,2023-06-22 18:28:31,14582.37
841,841,google_pay,paid,2023-06-13 06:01:57,5365.5
842,842,apple_pay,paid,2023-06-20 15:10:44,6100.41
843,843,bank_transfer,paid,2023-06-24 20:05:19,7711.21
844,844,paypal,paid,2023-06-27 13:09:19,8354.85
845,845,credit_card,paid,2023-06-12 07:53:50,3713.85
846,846,credit_card,paid,2023-06-17 10:20:37,3214.76
847,847,paypal,paid,2023-06-12 12:00:05,1314.53
848,848,paypal,pending,2023-06-14 11:04:12,2874.51
849,849,credit_card,paid,2023-06-05 04:02:05,12416.31
850,850,credit_card,paid,2023-06-26 20:10:12,4748.85
851,851,credit_card,paid,2023-06-15 14:46:52,7177.59
852,852,credit_card,paid,2023-06-08 18:35:57,3865.78
853,853,bank_transfer,paid,2023-06-07 01:48:56,6302.24
854,854,credit_card,paid,2023-06-26 23:09:22,5474.52
855,855,google_pay,paid,2023-06-25 03:05:41,6641.06
856,856,google_pay,paid,2023-06-29 01:08:49,5115.02
857,857,google_pay,paid,2023-06-10 15:54:01,19561.24
858,858,apple_pay,paid,2023-06-14 05:21:47,1439.43
859,859,paypal,paid,2023-06-25 19:27:31,1559.17
860,860,apple_pay,paid,2023-06-23 21:26:16,7726.62
861,861,bank_transfer,paid,2023-06-04 19:21:22,8214.99
862,862,bank_transfer,paid,2023-06-11 04:13:44,3917.55
863,863,apple_pay,pending,2023-06-30 03:04:05,8281.47
864,864,bank_transfer,paid,2023-06-27 03:59:54,795.28
865,865,paypal,paid,2023-06-13 05:26:50,595.26
