order_id,customer_id,order_date,order_status,total_amount
530,1699,2023-06-16 06:56:43,completed,10540.27
531,12375,2023-06-20 19:46:43,completed,6366.74
532,15038,2023-06-23 11:12:49,pending,2466.53
533,15671,2023-06-01 11:44:18,pending,11100.4
534,1072,2023-06-14 00:01:32,completed,6414.79
535,2925,2023-06-23 06:22:31,pending,4687.26
536,16560,2023-06-13 07:57:45,shipped,6289.57
537,19407,2023-06-11 08:54:56,shipped,5378.75
538,11073,2023-06-03 18:01:35,completed,2178.67
539,6579,2023-06-30 06:24:38,shipped,1992.79
540,17074,2023-06-08 02:35:28,completed,1976.97
541,5889,2023-06-11 17:56:38,pending,1443.53
542,13681,2023-06-14 13:05:15,completed,16378.2
543,8013,2023-06-22 17:13:43,completed,10681.3
544,15920,2023-06-25 23:06:25,completed,3786.8
545,11716,2023-06-18 16:57:42,completed,4213.31
546,18033,2023-06-27 10:10:11,shipped,7491.41
547,6160,2023-06-10 00:35:53,shipped,7834.74
548,2293,2023-06-18 18:12:36,shipped,1579.66
549,11832,2023-06-14 01:03:55,cancelled,207.61
550,16099,2023-06-17 14:35:53,completed,7827.68
551,19685,2023-06-25 00:25:42,completed,405.12
552,650,2023-06-26 15:40:12,shipped,2993.86
553,3016,2023-06-11 15:56:50,shipped,5340.31
554,8296,2023-06-07 11:41:19,shipped,6622.66
555,8771,2023-06-07 21:47:55,completed,10781.65
556,15097,2023-06-05 00:55:42,completed,11551.95
557,10014,2023-06-02 11:01:48,completed,4678.35
558,6458,2023-06-27 00:03:29,completed,14755.72
559,3603,2023-06-05 10:35:22,completed,2426.26
560,7620,2023-06-30 14:38:16,shipped,6301.66
561,6003,2023-06-14 21:24:57,shipped,10218.85
562,19780,2023-06-21 13:02:51,shipped,1392.85
563,14869,2023-06-11 21:14:44,pending,8594.58
564,5466,2023-06-12 13:46:46,cancelled,2764.36
565,7670,2023-06-30 01:27:36,completed,6644.87
566,13723,2023-06-30 21:45:46,completed,884.34
567,4990,2023-06-12 02:42:18,completed,2641.07
568,15289,2023-06-25 11:28:24,completed,15483.7
569,15854,2023-06-28 05:42:37,completed,1570.02
570,14809,2023-06-13 10:51:04,completed,3216.6
571,13012,2023-06-04 18:35:15,completed,1116.16
572,14786,2023-06-05 18:32:43,completed,3565.83
573,10148,2023-06-20 01:56:13,pending,2437.74
574,1558,2023-06-02 07:41:49,completed,8359.89
575,8014,2023-06-28 10:06:15,completed,3013.95
576,5696,2023-06-06 11:50:15,completed,7464.55
577,10036,2023-06-15 23:32:37,pending,7849.33
578,11967,2023-06-14 07:17:35,shipped,3007.32
579,19142,2023-06-12 02:48:07,cancelled,5875.43
580,16418,2023-06-24 21:51:07,completed,5199.28
581,3226,2023-06-12 15:13:29,completed,6410.26
582,14978,2023-06-10 21:07:04,completed,566.54
583,13812,2023-06-20 12:34:47,completed,5693.96
584,15940,2023-06-01 08:34:14,pending,1862.44
585,15813,2023-06-04 21:41:10,shipped,7679.04
586,4066,2023-06-17 05:17:30,completed,4705.23
587,17061,2023-06-11 21:28:33,pending,10510.97
588,3343,2023-06-18 19:34:42,shipped,551.32
589,5511,2023-06-14 06:53:06,completed,8248.41
590,19333,2023-06-19 06:33:54,pending,9783.94
591,3950,2023-06-26 22:12:26,shipped,1923.09
592,5353,2023-06-27 01:15:30,pending,9063.98
593,7138,2023-06-05 15:54:17,pending,1935.04
594,8326,2023-06-18 02:40:47,shipped,13241.22
595,3075,2023-06-18 08:20:14,completed,1846.24
596,18983,2023-06-23 21:19:23,completed,1416.03
597,3046,2023-06-11 20:48:59,completed,12067.57
598,3083,2023-06-06 23:54:17,pending,6433.39
599,1010,2023-06-28 08:09:42,completed,6682.1
600,18873,2023-06-14 08:00:39,completed,2724.83
601,5869,2023-06-21 19:03:32,completed,1655.76
602,5719,2023-06-19 18:11:02,completed,7820.15
603,7553,2023-06-07 19:43:01,cancelled,9261.48
604,17656,2023-06-26 09:43:33,pending,8403.76
605,11862,2023-06-24 01:32:27,shipped,6367.06
606,712,2023-06-15 08:13:21,completed,8462.72
607,19692,2023-06-10 10:13:20,completed,6655.07
608,13172,2023-06-30 08:18:47,pending,18028.79
609,2689,2023-06-03 08:39:28,completed,4636.52
610,17788,2023-06-01 20:21:04,cancelled,13341.86
611,16946,2023-06-29 20:27:36,completed,7489.31
612,15455,2023-06-26 17:27:04,shipped,9513.71
613,8172,2023-06-26 02:40:26,completed,6669.86
614,12366,2023-06-05 14:35:36,pending,1793.69
615,11478,2023-06-05 22:31:29,completed,5508.4
616,8016,2023-06-13 23:47:45,completed,10111.55
617,12719,2023-06-22 13:56:08,completed,9645.54
618,10954,2023-06-08 09:53:32,completed,4660.33
619,15730,2023-06-28 04:01:55,completed,6265.1
620,18710,2023-06-02 20:45:02,shipped,816.52
621,8001,2023-06-10 23:16:21,completed,4375.4
622,2299,2023-06-28 18:47:05,completed,4743.14
623,17945,2023-06-27 10:05:05,completed,4706.67
624,9197,2023-06-17 15:42:00,cancelled,13795.31
625,7625,2023-06-09 22:10:44,pending,3029.76
626,15768,2023-06-28 00:20:17,pending,8925.37
627,16396,2023-06-19 02:16:29,completed,5071.07
628,13314,2023-06-27 11:05:34,completed,7781.06
629,17277,2023-06-27 02:22:13,cancelled,13157.27
630,10824,2023-06-30 05:35:24,completed,6683.19
631,4166,2023-06-28 12:12:16,cancelled,1302.57
632,3330,2023-06-27 18:47:59,completed,5602.72
633,14739,2023-06-02 09:18:00,completed,1025.17
634,13330,2023-06-25 10:20:29,cancelled,11930.55
635,10053,2023-06-11 04:03:26,pending,10648.29
636,17549,2023-06-26 23:07:25,completed,10470.92
637,18636,2023-06-24 00:00:22,completed,5907.02
638,6271,2023-06-24 04:16:51,completed,2682.45
639,756,2023-06-22 16:56:59,cancelled,3433.46
640,9845,2023-06-01 13:50:22,shipped,8642.71
641,1156,2023-06-13 22:16:13,completed,6878.3
642,4194,2023-06-22 01:26:41,shipped,2674.44
643,14655,2023-06-27 18:17:42,shipped,1154.73
644,17074,2023-06-25 23:46:16,completed,7177.35
645,7844,2023-06-10 14:08:35,completed,786.96
646,18239,2023-06-24 12:31:00,completed,7955.67
647,5055,2023-06-25 03:33:13,completed,7071.53
648,10616,2023-06-01 19:25:17,shipped,4152.99
649,15650,2023-06-12 20:12:05,completed,8526.71
650,5128,2023-06-13 21:56:59,completed,8466.19
651,19624,2023-06-20 12:28:33,completed,659.01
652,10725,2023-06-07 01:05:48,completed,591.61
653,18604,2023-06-13 13:35:03,pending,6988.85
654,14374,2023-06-03 10:55:14,cancelled,8182.37
655,14334,2023-06-05 12:02:39,completed,6067.39
656,11437,2023-06-05 22:33:52,completed,2188.15
657,10487,2023-06-22 15:29:21,completed,1016.52
658,12958,2023-06-17 08:18:47,completed,8908.37
659,3287,2023-06-20 05:21:13,completed,9989.53
660,1203,2023-06-25 10:37:57,completed,3168.47
661,5726,2023-06-28 13:51:36,shipped,318.0
662,11795,2023-06-10 03:22:13,completed,6954.73
663,11970,2023-06-16 04:11:22,completed,17235.29
664,18111,2023-06-18 11:23:22,completed,9875.5
665,9895,2023-06-24 20:50:40,completed,6992.95
666,4080,2023-06-26 22:15:18,completed,5716.43
667,2551,2023-06-27 12:06:01,completed,9461.04
668,7745,2023-06-24 11:37:51,pending,6318.28
669,7026,2023-06-05 04:34:34,completed,638.17
670,10155,2023-06-02 19:29:58,completed,903.82
671,1690,2023-06-25 21:00:42,shipped,1745.2
672,15430,2023-06-22 13:15:57,shipped,9794.24
673,5213,2023-06-22 05:20:55,shipped,3526.56
674,12921,2023-06-26 19:55:19,shipped,4890.57
675,17444,2023-06-17 03:51:49,pending,4437.6
676,14053,2023-06-23 18:13:28,completed,2315.06
677,7990,2023-06-03 08:42:33,completed,3688.37
678,13822,2023-06-02 23:36:00,pending,5012.3
679,9239,2023-06-04 15:09:02,completed,15802.28
680,1213,2023-06-19 19:05:25,completed,5232.76
681,4283,2023-06-21 00:14:19,completed,1658.96
682,4660,2023-06-04 06:25:34,completed,6834.99
683,822,2023-06-14 18:47:59,completed,8897.83
684,15730,2023-06-29 10:54:05,completed,7504.15
685,16818,2023-06-03 18:21:23,shipped,16085.81
686,9944,2023-06-30 01:57:36,completed,4201.21
687,18264,2023-06-13 17:16:07,completed,8070.42
688,5802,2023-06-08 01:14:14,completed,5676.92
689,9487,2023-06-13 00:54:21,completed,3812.85
690,1679,2023-06-14 03:06:06,completed,10060.54
691,19005,2023-06-22 00:48:13,completed,11842.48
692,14950,2023-06-25 14:56:28,completed,5612.58
693,11718,2023-06-02 14:48:15,completed,12487.6
694,903,2023-06-13 00:50:25,shipped,9182.57
695,1592,2023-06-17 10:15:30,completed,5881.94
696,212,2023-06-10 04:33:51,completed,9497.54
697,4009,2023-06-24 18:08:10,completed,1763.75
698,17693,2023-06-19 18:42:08,shipped,9318.49
699,7683,2023-06-10 03:27:00,completed,2366.46
700,4822,2023-06-22 02:09:01,pending,4235.31
701,17362,2023-06-09 02:25:17,completed,961.0
702,9037,2023-06-22 18:28:16,completed,4123.23
703,12205,2023-06-07 06:00:36,completed,8007.5
704,11215,2023-06-09 23:42:34,completed,556.9
705,4232,2023-06-22 04:01:39,completed,8581.17
706,12189,2023-06-19 03:21:34,shipped,494.86
707,15292,2023-06-06 00:57:50,completed,5708.0
708,15396,2023-06-06 09:41:36,cancelled,5698.72
709,15154,2023-06-28 09:39:57,completed,1927.5
710,18723,2023-06-27 05:39:58,completed,4332.86
711,19707,2023-06-02 18:18:00,completed,4315.91
712,19648,2023-06-30 01:14:26,completed,3262.5
713,17096,2023-06-01 00:40:04,completed,9754.59
714,5359,2023-06-01 05:10:27,cancelled,7567.08
715,10216,2023-06-14 02:55:53,completed,8160.61
716,11918,2023-06-02 23:27:28,shipped,5134.39
717,15362,2023-06-23 11:11:32,completed,7159.94
718,6823,2023-06-08 20:57:53,completed,1871.18
719,5154,2023-06-07 22:52:29,completed,454.92
720,17509,2023-06-03 11:22:20,shipped,258.42
721,9803,2023-06-29 20:52:43,shipped,6741.96
722,11314,2023-06-03 07:52:46,shipped,3951.23
723,7557,2023-06-29 12:27:51,completed,16222.53
724,1794,2023-06-11 01:18:09,completed,9591.9
725,1641,2023-06-25 13:46:06,cancelled,13076.17
726,11545,2023-06-17 15:45:34,completed,6806.59
727,5115,2023-06-17 01:00:30,cancelled,2851.79
728,15274,2023-06-12 13:18:01,completed,717.88
729,8366,2023-06-21 18:23:06,completed,5166.07
730,18389,2023-06-15 11:04:55,completed,8749.64
731,533,2023-06-07 18:59:09,cancelled,4279.81
732,6556,2023-06-26 07:01:43,completed,6846.59
733,780,2023-06-27 09:21:20,pending,6706.92
734,15016,2023-06-28 15:25:40,completed,4866.95
735,582,2023-06-10 19:59:14,completed,7553.34
736,12373,2023-06-12 03:33:38,completed,3398.69
737,2583,2023-06-15 03:11:23,pending,11936.04
738,18132,2023-06-19 04:31:33,completed,8267.38
739,4744,2023-06-10 09:09:00,completed,5053.06
740,3601,2023-06-08 02:53:53,shipped,1577.38
741,18801,2023-06-04 19:48:15,completed,5433.89
742,13409,2023-06-05 09:46:31,completed,674.35
743,11201,2023-06-21 03:19:00,shipped,8404.89
744,9008,2023-06-12 13:00:36,cancelled,7319.23
745,15480,2023-06-05 04:29:20,completed,3623.04
746,14739,2023-06-19 19:58:33,completed,3532.96
747,555,2023-06-03 00:53:24,completed,10980.73
748,5432,2023-06-10 13:50:06,completed,5329.28
749,8076,2023-06-17 02:29:00,completed,1231.0
750,10263,2023-06-28 07:41:30,completed,2361.84
751,9625,2023-06-06 02:17:18,completed,10531.57
752,869,2023-06-08 18:06:30,shipped,2430.37
753,12646,2023-06-21 12:22:13,cancelled,10927.14
754,12325,2023-06-27 11:54:33,shipped,4632.57
755,15782,2023-06-19 06:50:07,shipped,6244.17
756,19250,2023-06-01 12:44:51,completed,3478.16
757,15926,2023-06-21 20:20:23,completed,2916.04
758,1795,2023-06-12 10:08:38,completed,12389.28
759,16852,2023-06-25 23:39:40,completed,105.85
760,18775,2023-06-17 09:42:24,pending,6313.17
761,4539,2023-06-24 13:04:38,completed,4811.7
762,3984,2023-06-24 12:52:18,completed,1730.77
763,10384,2023-06-08 13:32:12,shipped,5638.35
764,3333,2023-06-26 12:51:29,completed,11625.39
765,14255,2023-06-14 22:46:34,completed,1679.82
766,18414,2023-06-23 16:01:20,completed,2876.6
767,1709,2023-06-17 15:59:39,completed,2920.65
768,10617,2023-06-01 06:09:12,completed,636.71
769,18719,2023-06-25 07:46:29,completed,7668.73
770,17292,2023-06-13 14:00:13,completed,6350.74
771,1051,2023-06-02 11:25:15,cancelled,4972.36
772,13985,2023-06-21 14:14:45,shipped,6201.75
773,2273,2023-06-16 08:53:43,completed,3366.9
774,2647,2023-06-01 00:23:56,completed,2273.37
775,352,2023-06-02 00:13:26,shipped,3000.98
776,9000,2023-06-22 04:56:52,completed,9761.35
777,18290,2023-06-14 19:24:53,completed,3495.13
778,9418,2023-06-01 00:43:34,completed,4512.81
779,10416,2023-06-04 03:22:00,shipped,5016.72
780,9967,2023-06-07 14:41:28,completed,6155.2
781,14268,2023-06-06 10:20:32,shipped,9087.2
782,16630,2023-06-29 17:57:51,completed,6941.92
783,14515,2023-06-26 11:36:26,completed,10591.9
784,12749,2023-06-11 21:06:05,completed,7073.87
785,4257,2023-06-14 21:47:04,pending,5736.91
786,10760,2023-06-04 20:58:59,pending,1545.1
787,4769,2023-06-22 11:56:53,completed,20151.61
788,9739,2023-06-19 19:54:50,cancelled,7315.81
789,11252,2023-06-13 20:49:59,completed,4887.54
790,18603,2023-06-07 19:33:21,cancelled,6863.36
791,7147,2023-06-13 15:33:19,shipped,1329.81
792,6335,2023-06-04 21:40:55,completed,3291.58
793,9258,2023-06-23 22:32:20,completed,852.49
794,10324,2023-06-30 21:51:25,completed,6480.71
795,1094,2023-06-26 19:21:56,completed,2367.38
796,11812,2023-06-10 08:59:59,completed,11938.38
797,4897,2023-06-04 04:10:55,shipped,19073.64
798,14048,2023-06-14 06:45:21,completed,7148.62
799,12355,2023-06-24 07:25:36,cancelled,5253.46
800,3414,2023-06-11 21:01:25,completed,6002.19
801,6346,2023-06-24 02:35:41,pending,7797.93
802,7351,2023-06-04 00:54:21,completed,336.19
803,9167,2023-06-21 14:28:47,completed,1873.12
804,2037,2023-06-29 17:59:09,completed,3151.99
805,16492,2023-06-14 22:26:23,completed,5949.24
806,11228,2023-06-21 08:58:52,completed,7390.76
807,4663,2023-06-15 01:27:05,shipped,9161.76
808,16145,2023-06-01 00:21:12,completed,9731.07
809,8602,2023-06-29 03:56:11,completed,3879.52
810,39,2023-06-01 22:07:30,pending,3567.39
811,14505,2023-06-18 18:23:46,completed,8345.76
812,1576,2023-06-24 05:00:23,completed,8567.07
813,15512,2023-06-12 19:50:38,completed,11063.77
814,3703,2023-06-10 02:25:18,completed,2237.93
815,12959,2023-06-08 14:50:27,cancelled,12276.61
816,2584,2023-06-24 12:33:32,completed,6574.15
817,14463,2023-06-25 07:20:09,cancelled,1209.72
818,17506,2023-06-12 22:55:04,completed,10678.97
819,17429,2023-06-07 20:17:44,completed,331.21
820,10876,2023-06-30 04:00:21,completed,3874.84
821,17690,2023-06-16 21:16:38,completed,5511.25
822,17542,2023-06-15 05:31:21,completed,6729.76
823,16801,2023-06-11 09:17:21,completed,7326.75
824,2098,2023-06-06 22:29:21,shipped,7392.39
825,13175,2023-06-12 13:35:51,completed,1525.96
826,14730,2023-06-02 04:45:08,pending,9159.53
827,9315,2023-06-14 20:41:10,completed,8579.6
828,10452,2023-06-02 12:26:04,pending,8155.55
829,18055,2023-06-30 00:10:40,pending,7413.06
830,10358,2023-06-19 01:58:59,shipped,7607.58
831,17708,2023-06-27 21:10:52,completed,7468.41
832,6100,2023-06-23 21:49:21,completed,10586.94
833,15740,2023-06-12 20:45:23,completed,5562.69
834,4148,2023-06-08 23:40:42,completed,8079.0
835,18968,2023-06-24 22:43:14,cancelled,9119.76
836,17290,2023-06-28 20:29:14,completed,8039.94
837,9288,2023-06-20 02:44:10,completed,3361.69
838,8998,2023-06-22 08:10:26,completed,2440.28
839,7335,2023-06-28 12:09:34,completed,6717.97
840,5430,2023-06-21 20:28:31,completed,14582.37
841,11227,2023-06-12 11:01:57,completed,5365.5
842,10255,2023-06-20 11:10:44,completed,6100.41
843,12264,2023-06-23 05:05:19,completed,7711.21
844,1858,2023-06-25 17:09:19,completed,8354.85
845,723,2023-06-10 20:53:50,completed,3713.85
846,18619,2023-06-16 18:20:37,completed,3214.76
847,18144,2023-06-10 13:00:05,shipped,1314.53
848,7024,2023-06-12 15:04:12,pending,2874.51
849,9503,2023-06-03 07:02:05,completed,12416.31
850,3835,2023-06-26 11:10:12,shipped,4748.85
851,6780,2023-06-13 17:46:52,completed,7177.59
852,18455,2023-06-07 22:35:57,completed,3865.78
853,8160,2023-06-06 00:48:56,completed,6302.24
854,15049,2023-06-25 22:09:22,completed,5474.52
855,1798,2023-06-24 02:05:41,completed,6641.06
856,8121,2023-06-28 22:08:49,completed,5115.02
857,13312,2023-06-10 06:54:01,completed,19561.24
858,8990,2023-06-12 17:21:47,completed,1439.43
859,17782,2023-06-25 07:27:31,completed,1559.17
860,14385,2023-06-23 07:26:16,completed,7726.62
861,5527,2023-06-04 14:21:22,completed,8214.99
862,12428,2023-06-10 22:13:44,shipped,3917.55
863,16922,2023-06-29 12:04:05,pending,8281.47
864,7585,2023-06-25 08:59:54,completed,795.28
865,13894,2023-06-12 21:26:50,completed,595.26
866,8751,2023-06-26 18:30:58,pending,4707.63
867,1814,2023-06-08 17:23:42,shipped,5452.51
868,8508,2023-06-07 13:51:44,shipped,1856.14
869,15185,2023-06-28 23:30:52,completed,5865.62
870,2771,2023-06-19 10:18:08,shipped,11787.67
871,9325,2023-06-10 14:37:42,pending,7698.62
872,15939,2023-06-30 23:32:38,cancelled,1113.88
873,11071,2023-06-22 22:39:18,completed,1861.12
874,8036,2023-06-06 20:45:57,completed,404.78
875,10673,2023-06-02 04:26:56,completed,7089.04
876,3801,2023-06-16 23:36:07,shipped,2373.98
877,16543,2023-06-03 03:37:54,completed,13166.03
878,16240,2023-06-18 21:53:46,completed,616.47
879,18184,2023-06-06 02:48:41,shipped,8740.55
880,10075,2023-06-12 14:04:26,completed,8352.16
881,19007,2023-06-25 13:48:51,completed,3266.37
882,16113,2023-06-22 22:44:27,cancelled,8026.01
883,16455,2023-06-03 19:32:10,completed,7997.5
884,11316,2023-06-13 21:57:16,completed,4321.89
885,4866,2023-06-17 10:09:41,completed,5628.23
886,16141,2023-06-30 06:12:08,completed,2768.0
887,11044,2023-06-16 21:11:11,cancelled,3587.38
888,10230,2023-06-01 17:44:37,completed,1766.58
889,9206,2023-06-18 16:13:34,completed,3521.78
890,12180,2023-06-19 16:51:45,cancelled,768.94
891,11684,2023-06-10 11:54:45,completed,6581.1
892,14756,2023-06-07 22:09:40,completed,12254.16
893,5407,2023-06-23 11:01:15,completed,4644.61
894,9760,2023-06-16 13:30:05,shipped,14292.81
895,13122,2023-06-11 11:36:48,completed,9098.65
896,2441,2023-06-22 20:23:12,completed,10613.75
897,6092,2023-06-15 06:46:45,completed,4392.28
898,9908,2023-06-04 01:38:00,completed,4251.09
899,14115,2023-06-21 08:05:30,cancelled,7003.69
900,9836,2023-06-14 13:36:53,completed,10798.02
901,9927,2023-06-07 14:34:51,cancelled,12080.37
902,10597,2023-06-17 01:25:10,completed,2667.54
903,17315,2023-06-28 07:22:16,completed,2534.51
904,9527,2023-06-28 09:26:39,completed,2768.28
905,4015,2023-06-14 23:58:37,pending,1557.8
906,13274,2023-06-25 07:46:36,pending,9413.92
907,7101,2023-06-17 19:14:13,completed,8199.94
908,3103,2023-06-26 11:54:29,shipped,3996.99
909,13146,2023-06-19 18:07:12,pending,6984.67
910,16137,2023-06-15 02:32:27,completed,849.79
911,11982,2023-06-27 17:58:45,completed,109.96
912,4417,2023-06-09 18:22:10,completed,7313.37
913,13089,2023-06-09 17:00:24,completed,6536.55
914,3863,2023-06-22 02:10:07,completed,386.76
915,5968,2023-06-30 07:12:03,completed,6626.87
916,13257,2023-06-21 03:36:48,shipped,2990.14
917,193,2023-06-02 06:50:27,completed,8577.78
918,18548,2023-06-19 10:16:17,shipped,131.4
919,8595,2023-06-27 04:44:29,completed,8347.96
920,14126,2023-06-30 20:28:58,completed,3445.8
921,13136,2023-06-16 04:33:40,completed,3707.76
922,17700,2023-06-13 04:49:46,completed,321.12
923,1507,2023-06-22 13:30:41,completed,7104.13
924,6655,2023-06-11 04:17:11,completed,7993.93
925,11796,2023-06-11 04:00:40,shipped,2207.02
926,4896,2023-06-27 19:14:18,completed,1318.49
927,2462,2023-06-26 08:58:44,completed,3813.62
928,1479,2023-06-05 22:55:19,cancelled,4025.04
929,16943,2023-06-16 19:36:55,completed,1543.06
930,14262,2023-06-15 16:49:39,shipped,3293.44
931,16188,2023-06-05 06:47:48,shipped,4602.57
932,6114,2023-06-17 21:35:48,completed,4985.56
933,1451,2023-06-14 12:58:24,completed,10005.0
934,4208,2023-06-25 22:08:25,completed,1924.48
935,9377,2023-06-01 12:05:17,completed,11018.12
936,14161,2023-06-30 14:10:39,shipped,12116.93
937,17390,2023-06-14 20:04:46,completed,5482.71
938,14954,2023-06-16 19:16:13,completed,4032.01
939,18244,2023-06-28 19:20:16,completed,7306.36
940,15042,2023-06-28 15:16:00,completed,10618.74
941,17603,2023-06-28 16:26:55,completed,11558.46
942,8952,2023-06-13 21:25:02,completed,2301.29
943,14189,2023-06-17 21:19:55,completed,4309.21
944,7390,2023-06-10 17:45:46,cancelled,6458.11
945,8086,2023-06-19 08:10:04,completed,6346.7
946,11997,2023-06-17 15:30:31,completed,6588.81
947,9758,2023-06-01 17:41:34,completed,2447.2
948,6011,2023-06-17 00:19:18,cancelled,3825.12
949,608,2023-06-27 14:45:38,completed,10874.95
950,15011,2023-06-26 05:48:12,completed,6858.98
951,14547,2023-06-21 11:23:58,pending,7105.18
952,6738,2023-06-27 14:43:31,pending,3689.06
953,17163,2023-06-14 02:02:59,completed,7331.57
954,11491,2023-06-13 15:42:27,completed,1911.71
955,8282,2023-06-08 08:54:28,shipped,2975.4
956,8943,2023-06-20 20:00:35,pending,10127.29
957,6113,2023-06-12 12:37:12,cancelled,1865.98
958,957,2023-06-02 22:58:17,completed,6698.48
959,6750,2023-06-15 20:37:27,completed,6112.73
960,8666,2023-06-27 18:39:30,completed,8058.88
961,15380,2023-06-19 14:30:36,completed,7377.92
962,752,2023-06-19 06:54:21,shipped,4478.12
