shipment_id,order_id,shipment_status,shipment_provider,shipped_date,delivered_date
597,597,cancelled,,,
598,598,shipped,DPD,2025-07-27 15:08:49,
599,599,shipped,UPS,2026-05-02 04:22:57,
600,600,cancelled,,,
601,601,delivered,DPD,2026-05-05 21:43:20,2026-05-09 21:43:20
602,602,cancelled,,,
603,603,shipped,DHL,2025-07-01 05:31:33,
604,604,processing,UPS,,
605,605,processing,InPost,,
606,606,cancelled,,,
607,607,processing,FedEx,,
608,608,processing,DHL,,
609,609,shipped,DHL,2025-06-04 08:22:24,
610,610,processing,DPD,,
611,611,shipped,InPost,2026-03-21 13:44:14,
612,612,processing,DHL,,
613,613,cancelled,,,
614,614,shipped,DPD,2025-11-23 05:38:58,
615,615,delivered,UPS,2026-01-23 22:34:22,2026-01-25 22:34:22
616,616,delivered,DPD,2025-08-06 13:16:59,2025-08-10 13:16:59
617,617,processing,DPD,,
618,618,shipped,DPD,2025-10-17 16:48:54,
619,619,delivered,DPD,2025-06-04 01:53:31,2025-06-12 01:53:31
620,620,cancelled,,,
621,621,processing,DPD,,
622,622,cancelled,,,
623,623,delivered,FedEx,2026-04-30 14:02:21,2026-05-08 14:02:21
624,624,shipped,DPD,2026-04-07 20:53:33,
625,625,shipped,UPS,2025-09-01 16:42:07,
626,626,delivered,FedEx,2025-07-26 11:16:50,2025-07-31 11:16:50
627,627,shipped,InPost,2025-11-10 20:21:52,
628,628,cancelled,,,
629,629,processing,FedEx,,
630,630,cancelled,,,
631,631,delivered,DHL,2026-04-06 12:50:34,2026-04-13 12:50:34
632,632,shipped,InPost,2026-03-17 17:08:06,
633,633,processing,FedEx,,
634,634,shipped,InPost,2025-10-06 22:15:58,
635,635,processing,UPS,,
636,636,shipped,UPS,2026-02-25 13:24:05,
637,637,shipped,InPost,2026-02-02 21:10:51,
638,638,shipped,InPost,2025-06-11 04:43:51,
639,639,delivered,FedEx,2025-11-15 22:21:00,2025-11-25 22:21:00
640,640,delivered,InPost,2025-07-20 09:57:27,2025-07-26 09:57:27
641,641,processing,DHL,,
642,642,shipped,UPS,2025-11-17 02:44:09,
643,643,cancelled,,,
644,644,cancelled,,,
645,645,processing,DPD,,
646,646,shipped,DPD,2025-08-12 16:56:52,
647,647,processing,UPS,,
648,648,processing,FedEx,,
649,649,shipped,DHL,2025-09-09 00:32:26,
650,650,processing,FedEx,,
651,651,shipped,DHL,2025-09-02 15:51:36,
652,652,delivered,InPost,2026-04-26 07:52:55,2026-04-28 07:52:55
653,653,processing,InPost,,
654,654,delivered,DPD,2026-04-22 18:31:49,2026-04-26 18:31:49
655,655,cancelled,,,
656,656,shipped,FedEx,2025-08-11 18:52:31,
657,657,cancelled,,,
658,658,processing,UPS,,
659,659,processing,FedEx,,
660,660,shipped,FedEx,2025-05-10 16:13:22,
661,661,processing,FedEx,,
662,662,cancelled,,,
663,663,processing,UPS,,
664,664,delivered,DHL,2025-05-12 16:55:22,2025-05-20 16:55:22
665,665,cancelled,,,
666,666,cancelled,,,
667,667,shipped,DPD,2025-09-10 15:45:16,
668,668,shipped,DPD,2025-09-12 17:22:20,
669,669,cancelled,,,
670,670,shipped,DHL,2026-01-30 02:31:27,
671,671,delivered,DPD,2025-05-31 10:36:59,2025-06-01 10:36:59
672,672,shipped,UPS,2025-07-22 14:56:10,
673,673,processing,DHL,,
674,674,cancelled,,,
675,675,cancelled,,,
676,676,processing,FedEx,,
677,677,processing,DPD,,
678,678,delivered,DPD,2025-07-15 09:46:30,2025-07-22 09:46:30
679,679,processing,FedEx,,
680,680,cancelled,,,
681,681,delivered,FedEx,2025-12-29 22:42:23,2026-01-02 22:42:23
682,682,processing,DPD,,
683,683,shipped,FedEx,2026-03-19 14:00:36,
684,684,delivered,DPD,2025-09-05 00:13:23,2025-09-10 00:13:23
685,685,delivered,InPost,2026-04-18 04:01:17,2026-04-26 04:01:17
686,686,processing,DPD,,
687,687,shipped,DHL,2025-09-09 10:44:13,
688,688,cancelled,,,
689,689,cancelled,,,
690,690,processing,UPS,,
691,691,shipped,DHL,2026-03-19 14:44:47,
692,692,cancelled,,,
693,693,processing,FedEx,,
694,694,processing,DHL,,
695,695,processing,UPS,,
696,696,delivered,DPD,2026-02-16 10:05:51,2026-02-18 10:05:51
697,697,processing,FedEx,,
698,698,cancelled,,,
699,699,cancelled,,,
700,700,cancelled,,,
701,701,processing,FedEx,,
702,702,cancelled,,,
703,703,delivered,FedEx,2025-05-15 22:24:31,2025-05-22 22:24:31
704,704,processing,FedEx,,
705,705,delivered,DHL,2025-10-14 01:51:16,2025-10-15 01:51:16
706,706,cancelled,,,
707,707,processing,FedEx,,
708,708,delivered,DHL,2026-02-11 08:15:52,2026-02-21 08:15:52
709,709,shipped,DPD,2026-03-13 00:29:49,
710,710,processing,InPost,,
711,711,cancelled,,,
712,712,processing,InPost,,
713,713,processing,UPS,,
714,714,delivered,DPD,2025-09-06 04:29:54,2025-09-14 04:29:54
715,715,processing,DHL,,
716,716,cancelled,,,
717,717,shipped,UPS,2025-10-21 15:01:24,
718,718,cancelled,,,
719,719,delivered,UPS,2025-10-08 19:06:25,2025-10-10 19:06:25
720,720,cancelled,,,
721,721,cancelled,,,
722,722,delivered,UPS,2025-10-04 11:28:58,2025-10-08 11:28:58
723,723,delivered,DPD,2026-01-08 02:50:46,2026-01-16 02:50:46
724,724,processing,DPD,,
725,725,shipped,UPS,2026-01-28 16:18:18,
726,726,delivered,DPD,2025-07-02 09:44:04,2025-07-06 09:44:04
727,727,shipped,InPost,2026-01-20 14:45:49,
728,728,shipped,DHL,2025-09-14 13:22:57,
729,729,processing,DPD,,
730,730,shipped,DPD,2026-03-06 15:28:33,
731,731,processing,InPost,,
732,732,shipped,FedEx,2025-12-26 02:30:31,
733,733,cancelled,,,
734,734,shipped,DPD,2026-01-15 16:36:44,
735,735,processing,UPS,,
736,736,processing,DPD,,
737,737,cancelled,,,
738,738,cancelled,,,
739,739,processing,DPD,,
740,740,delivered,FedEx,2025-08-09 03:36:29,2025-08-19 03:36:29
741,741,processing,FedEx,,
742,742,processing,DHL,,
743,743,cancelled,,,
744,744,processing,InPost,,
745,745,cancelled,,,
746,746,cancelled,,,
747,747,delivered,DPD,2025-11-16 23:05:23,2025-11-17 23:05:23
748,748,shipped,DPD,2026-02-28 03:47:32,
749,749,shipped,InPost,2026-05-10 14:17:28,
750,750,cancelled,,,
751,751,delivered,DPD,2026-04-22 18:26:24,2026-04-25 18:26:24
752,752,cancelled,,,
753,753,delivered,UPS,2025-09-26 03:30:45,2025-09-27 03:30:45
754,754,shipped,UPS,2026-04-03 22:05:42,
755,755,shipped,FedEx,2026-03-21 04:37:29,
756,756,cancelled,,,
757,757,delivered,InPost,2025-11-11 11:37:34,2025-11-12 11:37:34
758,758,processing,FedEx,,
759,759,cancelled,,,
760,760,cancelled,,,
761,761,delivered,DPD,2025-12-10 03:58:13,2025-12-18 03:58:13
762,762,shipped,InPost,2026-04-27 14:07:18,
763,763,shipped,InPost,2025-08-04 05:13:18,
764,764,cancelled,,,
765,765,cancelled,,,
766,766,delivered,UPS,2025-08-18 21:34:39,2025-08-20 21:34:39
767,767,shipped,DHL,2026-04-19 01:41:04,
768,768,cancelled,,,
769,769,cancelled,,,
770,770,cancelled,,,
771,771,shipped,FedEx,2025-11-16 01:26:47,
772,772,shipped,InPost,2025-12-09 04:34:44,
773,773,cancelled,,,
774,774,delivered,DHL,2025-09-18 10:05:29,2025-09-19 10:05:29
775,775,cancelled,,,
776,776,cancelled,,,
777,777,processing,FedEx,,
778,778,shipped,UPS,2025-10-05 08:26:12,
779,779,shipped,FedEx,2026-01-02 23:00:39,
780,780,shipped,DHL,2025-11-18 14:53:10,
781,781,shipped,FedEx,2025-07-26 23:20:46,
782,782,shipped,InPost,2025-07-11 23:40:50,
783,783,processing,InPost,,
784,784,shipped,DHL,2025-08-25 23:27:01,
785,785,cancelled,,,
786,786,shipped,InPost,2025-08-17 15:40:41,
787,787,cancelled,,,
788,788,cancelled,,,
789,789,processing,DHL,,
790,790,cancelled,,,
791,791,cancelled,,,
792,792,shipped,DHL,2025-11-21 22:51:56,
793,793,delivered,DHL,2026-01-23 21:18:33,2026-01-25 21:18:33
794,794,processing,DPD,,
795,795,delivered,FedEx,2026-01-30 17:44:42,2026-01-31 17:44:42
796,796,processing,DHL,,
797,797,cancelled,,,
798,798,cancelled,,,
799,799,shipped,InPost,2026-02-03 07:36:18,
800,800,cancelled,,,
801,801,cancelled,,,
802,802,processing,DPD,,
803,803,cancelled,,,
804,804,shipped,DPD,2025-07-15 12:47:13,
805,805,shipped,UPS,2025-10-16 13:08:54,
806,806,cancelled,,,
807,807,delivered,UPS,2025-05-16 01:21:05,2025-05-19 01:21:05
808,808,cancelled,,,
809,809,delivered,DHL,2025-12-05 06:07:18,2025-12-09 06:07:18
810,810,delivered,DPD,2025-10-09 14:57:02,2025-10-10 14:57:02
811,811,shipped,FedEx,2026-04-29 11:22:16,
812,812,processing,InPost,,
813,813,processing,UPS,,
814,814,delivered,UPS,2025-08-18 18:45:58,2025-08-26 18:45:58
815,815,shipped,DHL,2025-11-23 04:08:19,
816,816,processing,InPost,,
817,817,shipped,UPS,2026-03-25 08:47:01,
818,818,processing,FedEx,,
819,819,processing,FedEx,,
820,820,cancelled,,,
821,821,processing,DPD,,
822,822,shipped,DHL,2025-06-23 20:20:37,
823,823,delivered,DPD,2026-03-23 21:23:24,2026-03-31 21:23:24
824,824,shipped,UPS,2026-04-11 12:39:19,
825,825,shipped,InPost,2025-08-18 08:38:58,
826,826,shipped,UPS,2026-04-11 09:30:50,
827,827,processing,DHL,,
828,828,cancelled,,,
829,829,delivered,FedEx,2025-09-05 13:55:24,2025-09-14 13:55:24
830,830,cancelled,,,
831,831,shipped,FedEx,2026-01-18 08:15:13,
832,832,cancelled,,,
833,833,cancelled,,,
834,834,cancelled,,,
835,835,shipped,DPD,2025-12-03 11:49:53,
836,836,cancelled,,,
837,837,delivered,InPost,2025-09-03 15:42:51,2025-09-05 15:42:51
838,838,cancelled,,,
839,839,processing,FedEx,,
840,840,shipped,UPS,2026-02-19 16:11:47,
841,841,delivered,DHL,2026-03-03 22:22:40,2026-03-12 22:22:40
842,842,shipped,UPS,2025-11-24 05:57:40,
843,843,processing,DPD,,
844,844,cancelled,,,
845,845,shipped,FedEx,2025-07-09 20:27:43,
846,846,shipped,InPost,2026-03-19 10:26:16,
847,847,delivered,InPost,2025-08-29 15:19:59,2025-09-03 15:19:59
848,848,processing,UPS,,
849,849,processing,DHL,,
850,850,shipped,InPost,2026-03-13 20:32:45,
851,851,delivered,DHL,2025-08-01 01:00:25,2025-08-10 01:00:25
852,852,shipped,InPost,2025-06-19 12:35:59,
853,853,processing,DPD,,
854,854,shipped,InPost,2025-07-21 09:42:32,
855,855,delivered,UPS,2025-11-06 02:12:57,2025-11-15 02:12:57
856,856,processing,DHL,,
857,857,shipped,UPS,2026-03-20 07:19:17,
858,858,delivered,UPS,2025-07-17 18:11:43,2025-07-20 18:11:43
859,859,shipped,DPD,2026-01-15 01:48:04,
860,860,cancelled,,,
861,861,delivered,FedEx,2025-06-05 17:12:03,2025-06-06 17:12:03
862,862,cancelled,,,
863,863,cancelled,,,
864,864,shipped,DPD,2026-05-09 12:04:17,
865,865,shipped,UPS,2025-10-25 23:11:45,
866,866,processing,InPost,,
867,867,cancelled,,,
868,868,processing,InPost,,
869,869,delivered,FedEx,2025-07-17 13:51:51,2025-07-22 13:51:51
870,870,delivered,DPD,2025-09-07 16:47:03,2025-09-14 16:47:03
871,871,delivered,FedEx,2025-06-21 23:05:18,2025-06-29 23:05:18
872,872,cancelled,,,
873,873,cancelled,,,
874,874,cancelled,,,
875,875,shipped,InPost,2026-02-13 12:18:19,
876,876,processing,FedEx,,
877,877,shipped,DPD,2026-04-24 03:53:24,
878,878,delivered,UPS,2025-11-28 15:20:30,2025-12-02 15:20:30
879,879,delivered,DHL,2025-07-15 11:25:26,2025-07-23 11:25:26
880,880,processing,DPD,,
881,881,processing,InPost,,
882,882,cancelled,,,
883,883,processing,DPD,,
884,884,processing,DPD,,
885,885,delivered,DHL,2025-07-01 01:49:09,2025-07-06 01:49:09
886,886,cancelled,,,
887,887,shipped,FedEx,2026-04-05 23:42:20,
888,888,shipped,DPD,2025-12-02 00:52:31,
889,889,cancelled,,,
890,890,delivered,FedEx,2026-02-03 20:32:13,2026-02-11 20:32:13
891,891,processing,UPS,,
892,892,delivered,DPD,2026-03-27 04:30:38,2026-04-06 04:30:38
893,893,shipped,UPS,2025-07-14 13:41:57,
894,894,processing,UPS,,
895,895,shipped,FedEx,2026-01-14 22:31:59,
896,896,cancelled,,,
897,897,shipped,InPost,2025-12-20 17:43:49,
898,898,shipped,DHL,2026-02-16 06:19:21,
899,899,delivered,InPost,2026-01-13 11:07:07,2026-01-17 11:07:07
900,900,delivered,FedEx,2025-06-03 03:17:18,2025-06-13 03:17:18
901,901,cancelled,,,
902,902,shipped,InPost,2025-10-25 16:06:44,
903,903,delivered,InPost,2025-08-14 17:53:08,2025-08-21 17:53:08
904,904,processing,InPost,,
905,905,processing,InPost,,
906,906,shipped,UPS,2025-08-17 02:59:17,
907,907,processing,DPD,,
908,908,shipped,UPS,2025-10-03 16:37:30,
909,909,shipped,DPD,2025-07-07 02:27:17,
910,910,processing,UPS,,
911,911,delivered,InPost,2025-05-31 00:53:37,2025-06-08 00:53:37
912,912,cancelled,,,
913,913,processing,DPD,,
914,914,processing,FedEx,,
915,915,delivered,UPS,2025-05-21 14:04:21,2025-05-22 14:04:21
916,916,delivered,InPost,2026-04-10 21:09:49,2026-04-12 21:09:49
917,917,delivered,FedEx,2025-05-23 21:29:44,2025-06-02 21:29:44
918,918,processing,DHL,,
919,919,shipped,DHL,2025-10-02 14:23:44,
920,920,processing,UPS,,
921,921,delivered,DPD,2025-06-17 22:25:52,2025-06-18 22:25:52
922,922,processing,UPS,,
923,923,processing,FedEx,,
924,924,delivered,UPS,2026-01-13 05:21:51,2026-01-17 05:21:51
925,925,shipped,FedEx,2025-07-16 05:48:42,
926,926,processing,InPost,,
927,927,cancelled,,,
928,928,delivered,FedEx,2026-02-21 14:57:52,2026-03-03 14:57:52
929,929,delivered,DHL,2026-02-03 18:00:27,2026-02-13 18:00:27
930,930,cancelled,,,
931,931,processing,UPS,,
932,932,delivered,UPS,2026-04-27 14:37:40,2026-04-28 14:37:40
933,933,cancelled,,,
934,934,delivered,DPD,2026-02-20 16:15:33,2026-02-27 16:15:33
935,935,shipped,UPS,2025-10-08 00:31:03,
936,936,processing,FedEx,,
937,937,processing,InPost,,
938,938,shipped,InPost,2025-11-04 21:43:03,
939,939,processing,DHL,,
940,940,shipped,UPS,2026-01-05 00:21:28,
941,941,shipped,DPD,2025-08-29 09:15:32,
942,942,delivered,UPS,2026-02-27 05:06:18,2026-02-28 05:06:18
943,943,shipped,UPS,2026-02-24 20:54:06,
944,944,cancelled,,,
945,945,processing,UPS,,
946,946,cancelled,,,
947,947,cancelled,,,
948,948,shipped,FedEx,2025-07-04 15:01:51,
949,949,shipped,InPost,2025-09-15 15:52:26,
950,950,cancelled,,,
951,951,delivered,DPD,2026-02-01 16:40:51,2026-02-06 16:40:51
952,952,delivered,UPS,2025-11-12 02:25:27,2025-11-20 02:25:27
953,953,delivered,InPost,2025-05-13 01:10:09,2025-05-15 01:10:09
954,954,processing,InPost,,
955,955,shipped,DHL,2025-05-22 22:56:37,
956,956,processing,DHL,,
957,957,cancelled,,,
958,958,delivered,InPost,2025-07-21 12:20:06,2025-07-22 12:20:06
959,959,cancelled,,,
960,960,cancelled,,,
961,961,delivered,DPD,2026-02-17 22:58:17,2026-02-20 22:58:17
962,962,cancelled,,,
963,963,processing,DPD,,
964,964,shipped,DHL,2025-07-16 14:46:32,
965,965,delivered,FedEx,2026-04-19 02:09:04,2026-04-23 02:09:04
966,966,cancelled,,,
967,967,delivered,InPost,2025-06-05 05:45:41,2025-06-11 05:45:41
968,968,shipped,FedEx,2026-04-13 21:43:08,
969,969,cancelled,,,
970,970,cancelled,,,
971,971,cancelled,,,
972,972,processing,DPD,,
973,973,shipped,InPost,2026-03-11 11:37:23,
974,974,shipped,DHL,2025-10-06 14:50:21,
975,975,processing,DPD,,
976,976,cancelled,,,
977,977,shipped,DHL,2025-08-03 01:23:29,
978,978,delivered,DHL,2026-02-19 21:47:41,2026-02-25 21:47:41
979,979,processing,FedEx,,
980,980,delivered,DHL,2026-03-09 22:45:28,2026-03-18 22:45:28
981,981,cancelled,,,
982,982,shipped,InPost,2026-02-16 15:50:22,
983,983,delivered,FedEx,2026-02-27 12:49:21,2026-03-05 12:49:21
984,984,processing,UPS,,
985,985,cancelled,,,
986,986,cancelled,,,
987,987,shipped,DPD,2025-06-15 00:51:58,
988,988,shipped,InPost,2026-04-01 07:20:16,
989,989,cancelled,,,
990,990,delivered,UPS,2026-02-08 01:15:44,2026-02-18 01:15:44
991,991,processing,FedEx,,
992,992,processing,InPost,,
993,993,delivered,DHL,2026-04-20 23:26:26,2026-04-25 23:26:26
994,994,processing,UPS,,
995,995,delivered,UPS,2025-12-15 04:47:59,2025-12-22 04:47:59
996,996,delivered,UPS,2025-09-28 12:46:15,2025-10-01 12:46:15
997,997,shipped,FedEx,2025-09-27 10:59:52,
998,998,shipped,DPD,2025-12-29 18:55:47,
999,999,processing,DPD,,
1000,1000,processing,DHL,,
1001,1001,processing,FedEx,,
1002,1002,delivered,InPost,2026-03-11 17:09:55,2026-03-12 17:09:55
1003,1003,cancelled,,,
1004,1004,cancelled,,,
1005,1005,processing,DPD,,
1006,1006,delivered,InPost,2025-12-27 14:38:54,2026-01-06 14:38:54
1007,1007,processing,DPD,,
1008,1008,cancelled,,,
1009,1009,processing,DHL,,
1010,1010,shipped,InPost,2026-02-13 18:09:48,
1011,1011,delivered,DPD,2026-03-22 14:12:31,2026-03-29 14:12:31
1012,1012,delivered,DHL,2025-09-10 07:37:08,2025-09-17 07:37:08
1013,1013,shipped,FedEx,2025-06-24 22:45:31,
1014,1014,processing,DHL,,
1015,1015,delivered,InPost,2026-04-25 17:54:53,2026-04-28 17:54:53
1016,1016,cancelled,,,
1017,1017,delivered,UPS,2026-03-24 23:17:16,2026-03-25 23:17:16
1018,1018,shipped,UPS,2026-01-20 22:10:13,
1019,1019,delivered,UPS,2025-08-29 17:10:31,2025-09-08 17:10:31
1020,1020,delivered,UPS,2025-09-17 23:15:10,2025-09-22 23:15:10
1021,1021,delivered,FedEx,2025-11-02 17:08:38,2025-11-11 17:08:38
1022,1022,processing,DHL,,
1023,1023,shipped,InPost,2025-11-06 22:46:03,
1024,1024,cancelled,,,
1025,1025,cancelled,,,
1026,1026,cancelled,,,
1027,1027,cancelled,,,
1028,1028,processing,InPost,,
1029,1029,shipped,DHL,2025-05-27 07:12:20,
1030,1030,delivered,InPost,2025-06-25 21:14:27,2025-06-30 21:14:27
1031,1031,cancelled,,,
1032,1032,shipped,DPD,2025-10-24 16:25:54,
1033,1033,processing,DPD,,
1034,1034,shipped,DPD,2025-11-08 23:21:47,
1035,1035,delivered,UPS,2025-07-17 17:38:49,2025-07-25 17:38:49
1036,1036,delivered,FedEx,2026-04-10 19:45:30,2026-04-11 19:45:30
1037,1037,shipped,DPD,2025-10-31 20:53:04,
1038,1038,delivered,FedEx,2026-03-30 10:51:14,2026-04-07 10:51:14
1039,1039,processing,UPS,,
1040,1040,shipped,DHL,2026-04-24 17:03:31,
1041,1041,shipped,FedEx,2026-03-10 10:09:15,
1042,1042,cancelled,,,
1043,1043,shipped,InPost,2025-09-26 20:10:21,
1044,1044,delivered,FedEx,2026-02-10 03:35:09,2026-02-20 03:35:09
1045,1045,shipped,DHL,2025-06-20 23:01:15,
1046,1046,delivered,FedEx,2025-07-21 11:34:56,2025-07-27 11:34:56
1047,1047,shipped,UPS,2026-04-07 02:08:05,
1048,1048,cancelled,,,
1049,1049,shipped,FedEx,2025-05-16 12:44:46,
1050,1050,cancelled,,,
1051,1051,cancelled,,,
1052,1052,shipped,InPost,2026-01-07 05:41:24,
1053,1053,cancelled,,,
1054,1054,cancelled,,,
1055,1055,processing,InPost,,
1056,1056,processing,UPS,,
1057,1057,cancelled,,,
1058,1058,shipped,DPD,2026-01-21 09:19:31,
1059,1059,delivered,InPost,2025-08-13 06:58:08,2025-08-20 06:58:08
1060,1060,shipped,DPD,2025-09-15 02:39:18,
1061,1061,processing,UPS,,
1062,1062,processing,InPost,,
1063,1063,shipped,UPS,2025-05-20 10:43:34,
1064,1064,processing,FedEx,,
1065,1065,processing,DHL,,
1066,1066,delivered,InPost,2025-06-09 12:36:22,2025-06-11 12:36:22
1067,1067,shipped,DPD,2025-10-12 10:16:41,
1068,1068,processing,UPS,,
1069,1069,delivered,DHL,2026-04-27 02:35:35,2026-04-28 02:35:35
1070,1070,shipped,FedEx,2025-09-16 12:40:36,
1071,1071,delivered,InPost,2025-07-27 03:25:16,2025-07-28 03:25:16
1072,1072,cancelled,,,
1073,1073,processing,DPD,,
1074,1074,cancelled,,,
1075,1075,shipped,FedEx,2026-01-14 16:27:42,
1076,1076,cancelled,,,
1077,1077,shipped,InPost,2026-03-06 08:30:56,
1078,1078,cancelled,,,
1079,1079,delivered,DPD,2025-10-04 11:30:50,2025-10-09 11:30:50
1080,1080,processing,FedEx,,
1081,1081,shipped,InPost,2025-06-30 20:35:41,
1082,1082,delivered,InPost,2025-12-18 21:59:37,2025-12-19 21:59:37
1083,1083,delivered,DPD,2025-08-20 03:35:18,2025-08-28 03:35:18
1084,1084,processing,FedEx,,
1085,1085,cancelled,,,
1086,1086,cancelled,,,
1087,1087,delivered,DHL,2026-02-28 02:45:12,2026-03-05 02:45:12
1088,1088,processing,DHL,,
1089,1089,delivered,FedEx,2025-05-22 20:38:15,2025-05-23 20:38:15
1090,1090,delivered,UPS,2026-03-05 09:13:12,2026-03-07 09:13:12
1091,1091,processing,FedEx,,
1092,1092,delivered,UPS,2025-06-17 09:47:23,2025-06-27 09:47:23
1093,1093,cancelled,,,
1094,1094,cancelled,,,
1095,1095,processing,DPD,,
1096,1096,delivered,DHL,2026-04-02 14:13:54,2026-04-08 14:13:54
1097,1097,processing,DPD,,
1098,1098,delivered,DPD,2025-11-17 14:02:26,2025-11-18 14:02:26
1099,1099,shipped,DPD,2026-03-30 03:21:46,
1100,1100,shipped,DPD,2026-03-04 08:40:55,
1101,1101,cancelled,,,
1102,1102,shipped,InPost,2025-09-24 03:26:37,
1103,1103,cancelled,,,
1104,1104,processing,FedEx,,
1105,1105,cancelled,,,
1106,1106,shipped,DHL,2025-10-18 19:01:38,
1107,1107,shipped,DPD,2025-10-28 12:51:17,
1108,1108,cancelled,,,
1109,1109,cancelled,,,
1110,1110,delivered,UPS,2026-03-25 10:42:25,2026-03-27 10:42:25
1111,1111,processing,DHL,,
1112,1112,shipped,UPS,2025-07-02 19:44:12,
1113,1113,cancelled,,,
1114,1114,processing,FedEx,,
1115,1115,shipped,InPost,2026-03-07 03:02:47,
1116,1116,shipped,FedEx,2025-07-24 06:44:24,
1117,1117,processing,DPD,,
1118,1118,cancelled,,,
1119,1119,cancelled,,,
1120,1120,delivered,DPD,2025-08-18 03:13:39,2025-08-27 03:13:39
1121,1121,delivered,InPost,2026-03-12 07:05:02,2026-03-22 07:05:02
1122,1122,cancelled,,,
1123,1123,shipped,FedEx,2025-07-20 05:46:28,
1124,1124,delivered,InPost,2025-05-18 15:54:07,2025-05-24 15:54:07
1125,1125,shipped,DPD,2025-12-02 01:38:45,
1126,1126,delivered,DPD,2025-08-25 01:47:27,2025-08-27 01:47:27
1127,1127,shipped,FedEx,2025-10-14 16:19:46,
1128,1128,cancelled,,,
1129,1129,shipped,FedEx,2025-07-10 04:22:54,
1130,1130,processing,UPS,,
1131,1131,shipped,DHL,2025-11-20 08:30:32,
1132,1132,cancelled,,,
1133,1133,cancelled,,,
1134,1134,shipped,FedEx,2025-06-02 02:59:38,
1135,1135,shipped,DPD,2025-06-19 12:55:03,
1136,1136,delivered,DHL,2026-02-19 21:03:54,2026-02-21 21:03:54
1137,1137,shipped,DPD,2025-12-16 23:36:22,
1138,1138,shipped,UPS,2026-04-16 17:22:55,
1139,1139,delivered,DPD,2025-05-27 12:55:18,2025-06-04 12:55:18
1140,1140,processing,DHL,,
1141,1141,shipped,FedEx,2025-06-20 15:05:11,
1142,1142,cancelled,,,
1143,1143,cancelled,,,
1144,1144,shipped,DPD,2026-01-15 02:03:49,
1145,1145,delivered,DPD,2026-04-26 19:19:17,2026-04-30 19:19:17
1146,1146,processing,DPD,,
1147,1147,cancelled,,,
1148,1148,shipped,DPD,2026-02-02 00:01:10,
1149,1149,processing,InPost,,
1150,1150,shipped,InPost,2026-02-23 20:10:01,
1151,1151,delivered,FedEx,2025-12-06 07:22:35,2025-12-08 07:22:35
1152,1152,processing,InPost,,
1153,1153,delivered,DHL,2025-12-28 09:59:43,2026-01-07 09:59:43
1154,1154,processing,DHL,,
1155,1155,delivered,DPD,2025-11-06 12:27:51,2025-11-15 12:27:51
1156,1156,delivered,InPost,2025-07-03 21:04:41,2025-07-13 21:04:41
1157,1157,shipped,UPS,2026-02-15 07:38:35,
1158,1158,delivered,DPD,2026-05-05 06:53:01,2026-05-08 06:53:01
1159,1159,delivered,DPD,2025-05-29 18:13:39,2025-06-02 18:13:39
1160,1160,shipped,UPS,2026-01-27 02:03:08,
1161,1161,cancelled,,,
1162,1162,cancelled,,,
1163,1163,processing,FedEx,,
1164,1164,shipped,UPS,2025-06-06 12:20:19,
1165,1165,shipped,InPost,2025-06-14 13:29:58,
